#counts calculated with ./count-unique-hermes.pl
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:06:30 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:01 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:29 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:52:31 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10-11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:44:19 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12-13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:33:24 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:28:04 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:03:22 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12.13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:39:47 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:27:54 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:19:51 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:21:43 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:07:14 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:45:31 2016
#script ./hermes-counts-per-gene5.pl
#date Wed Feb  1 12:43:21 2017
#counts ../insertion-data/all-log.counts.2016-04-27.txt
#gff NA (anno:ID primarytag:CDS)
#bed all-genes.bed
#ipkm is (insert counts)/kb per million inserts in the sample
#uipkm is (unique insert positions)/kb per million unique insert positions in the sample (corrected in this version)
#total_insertions:	30219406
#total_unique_sites:	929053 
gene	len	sites	fwd	rev	min	max	mean	median	sitespernt	totalinserts	ipkm	uipkm
SPBC1921.05	4865	576	330	281	1	592	20.3350694444444	3	0.118396711202467	11713	79.6708361605781	127.438059187653
SPAC2C4.03c	669	29	15	15	1	62	8.27586206896552	1	0.0433482810164425	240	11.8713251550621	46.6585663212351
SPAC186.01	1498	35	13	23	1	156	15.3428571428571	17	0.0233644859813084	537	11.8625088338104	25.1487116249648
SPCC4G3.13c	1543	103	61	55	1	337	22.2330097087379	5	0.0667530784186649	2290	49.1115490678512	71.8506677430297
SPCC162.03	1566	142	78	69	1	226	19.8521126760563	5	0.0906768837803321	2819	59.5686001876019	97.6014110931583
SPBC1734.09	3374	280	149	155	1	1964	20.6035714285714	1964	0.0829875518672199	5769	56.5808590869901	89.3248844438583
SPBC24C6.05	1138	65	37	42	1	357	44.6307692307692	3	0.0571177504393673	2901	84.3566924790008	61.47953931516
SPAC17A2.10c	693	90	35	58	1	150	14.2444444444444	2	0.12987012987013	1282	61.2165523679668	139.787643837467
SPNCRNA.135	1178	91	55	37	1	260	16.3296703296703	1	0.0772495755517827	1486	41.7433784723489	83.1487283844761
SPCPB1C11.03	2611	291	163	148	1	418	20.3092783505155	7	0.111451551129835	5910	74.902219272362	119.962532955424
SPCC622.10c	2824	111	60	53	1	307	13.027027027027	1	0.0393059490084986	1446	16.9440676648858	42.3075422053409
SPAC19B12.07c	1642	159	85	80	1	197	17.1446540880503	4	0.0968331303288672	2726	54.9372321795975	104.227778532406
SPBC3E7.15c	3284	238	103	150	1	541	17.9873949579832	3	0.0724725943970767	4281	43.1376175643538	78.0069537443792
SPAC4D7.10c	2475	166	95	78	1	737	14.9036144578313	85	0.0670707070707071	2474	33.0779486398892	72.1925520618383
SPBC16G5.04	865	69	30	43	1	389	20.5072463768116	1	0.0797687861271676	1415	54.1320418504923	85.860318116585
SPBC9B6.04c	1721	43	26	20	1	37	6.34883720930233	1	0.0249854735618826	273	5.24923303395573	26.8934856912174
SPNCRNA.1001	1600	105	58	52	1	123	10.7904761904762	5	0.065625	1133	23.4327901746315	70.6364437766198
SPNCRNA.1236	615	62	33	32	1	59	10.6935483870968	39	0.100813008130081	663	35.6740559522515	108.51157913497
SPAC4F8.10c	890	86	47	48	1	367	27.0581395348837	1	0.0966292134831461	2327	86.5207854043535	104.008289605809
SPAC27D7.11c	1643	251	143	125	1	113	8.86454183266932	1	0.152769324406573	2225	44.8132589684489	164.435532102661
SPAC869.04	1233	29	16	15	1	44	5.75862068965517	1	0.0235198702351987	167	4.48195478608746	25.3159617752687
SPBC25B2.08	1552	125	71	58	1	101	11.424	1	0.0805412371134021	1428	30.4474248363288	86.6917572123464
SPNCRNA.1137	2301	142	68	79	1	256	13.7183098591549	1	0.0617122990004346	1948	28.0147280131442	66.4249499225928
SPBC18E5.10	3160	202	98	112	1	302	12.6336633663366	8	0.0639240506329114	2552	26.7243815682168	68.8056016534163
SPBC119.01	1729	60	34	33	1	422	26.7666666666667	6	0.0347021399652979	1606	30.7372227326751	37.3521639403757
SPBC115.01c	2071	199	100	117	1	904	31.5125628140704	2	0.0960888459681313	6271	100.200705278663	103.426657002487
SPNCRNA.98	255	5	3	2	1	17	4.2	1	0.0196078431372549	21	2.72516743633116	21.1051932852646
SPNCRNA.551	628	45	25	20	1	93	9.24444444444444	1	0.071656050955414	416	21.9203640920541	77.1280550791118
SPNCRNA.1059	1361	264	149	156	1	777	26.5833333333333	14	0.193975018368846	7018	170.635470850701	208.78789301455
SPAC16C9.05	1641	94	52	53	1	1162	39.031914893617	1	0.0572821450335161	3669	73.9866233595733	61.6564878790727
SPNCRNA.569	1634	16	8	8	1	30	4.9375	1	0.00979192166462668	79	1.59988628562369	10.5396803676719
SPNCRNA.386	65	0	0	0	0	0	0	0	0	0	0	0
SPAC1805.03c	2016	118	55	65	1	472	12.8898305084746	6	0.058531746031746	1521	24.9662182543987	63.0015144795249
SPBP23A10.16	674	86	48	44	1	195	23.4186046511628	59	0.127596439169139	2014	98.8811813110496	137.340323069986
SPCC4B3.20	332	7	5	2	1	35	11.4285714285714	3	0.0210843373493976	80	7.97381177583989	22.6944397675887
SPBC887.11	1843	222	128	118	1	2458	36.2297297297297	1	0.120455778621812	8043	144.413172907913	129.65436699716
SPAC13G7.02c	2402	209	91	123	1	113	7.12918660287081	4	0.0870108243130724	1490	20.5270878917177	93.6553935169172
SPAC18G6.07c	1534	48	23	26	1	188	15.75	8	0.0312907431551499	756	16.3083683608345	33.6802562987794
SPNCRNA.1120	1335	192	105	110	1	3149	34.515625	63	0.143820224719101	6627	164.266794119654	154.803035692368
SPNCRNA.1470	1090	77	44	35	1	183	14.5974025974026	1	0.0706422018348624	1124	34.1235251464062	76.0367835148935
SPAC823.14	1658	157	82	84	1	261	14.8407643312102	1	0.094692400482509	2330	46.5034818856959	101.923572156281
SPBC36.04	1556	73	43	31	1	67	7.31506849315068	8	0.0469151670951157	534	11.356532311336	50.4978371471979
SPBC800.09	1950	139	67	75	1	118	5.51798561151079	1	0.0712820512820513	767	13.0159187554293	76.7254949739695
SPBC3D6.13c	2675	143	71	78	1	552	13.1328671328671	1	0.0534579439252336	1878	23.2319614345284	57.5402521979194
SPCC1620.06c	2329	28	16	12	1	89	8.21428571428571	9	0.0120223271790468	230	3.26792758267032	12.9404104814761
SPBC21.01	1781	50	22	29	1	48	6.34	11	0.0280741156653565	317	5.88992031538808	30.2179915089414
SPBC651.01c	2581	62	32	31	1	191	8.98387096774194	3	0.0240216970166602	557	7.14136559877672	25.8561104874105
SPAC4F8.01	1176	34	24	13	1	82	7	5	0.0289115646258503	238	6.69705262839886	31.1193921400075
SPCC970.11c	2032	33	15	18	1	87	8.06060606060606	1	0.016240157480315	266	4.33183603314452	17.4803347928643
SPAC1952.13	2524	70	29	41	1	9353	157.1	1	0.0277337559429477	10997	144.177984790207	29.8516402648156
SPBC1711.05	1615	70	35	35	1	109	12.1857142857143	6	0.043343653250774	853	17.4779535578232	46.6535851569006
SPBC23G7.07c	1294	86	54	36	1	107	13.0813953488372	1	0.0664605873261206	1125	28.7695005629463	71.5358406098689
SPAC4H3.07c	784	57	28	29	1	153	9.17543859649123	5	0.0727040816326531	523	22.0749486847853	78.2561184697246
SPBC776.13	3906	55	28	28	1	122	11.6545454545455	1	0.0140809011776754	641	5.43050061328738	15.156187190263
SPBC1347.05c	1638	130	81	59	1	386	22.2076923076923	24	0.0793650793650794	2887	58.3239545646682	85.4257823451185
SPBC1709.06	1984	137	68	70	1	227	12.0729927007299	2	0.0690524193548387	1654	27.5872184528945	74.3255975222498
SPNCRNA.315	993	124	63	65	1	643	17.9596774193548	1	0.124874118831823	2227	74.2138641721058	134.410113127908
SPBC29A3.14c	3694	218	121	106	1	512	10.256880733945	3	0.0590146182999459	2236	20.0303705990061	63.5212612196999
SPBC21C3.08c	1758	189	97	99	1	1636	18.2592592592593	2	0.107508532423208	3451	64.9591248119781	115.718406186954
SPAC3G9.04	1026	68	38	36	1	194	19.5147058823529	2	0.0662768031189084	1327	42.7993958480888	71.3380217478533
SPBC18E5.02c	2065	73	37	47	1	612	34.1506849315069	3	0.0353510895883777	2493	39.9499554199762	38.0506705089782
SPNCRNA.975	1315	80	42	39	1	182	11.0375	6	0.0608365019011407	883	22.220254419754	65.4822727025699
SPBP19A11.07c	2744	170	83	96	1	3688	36.7941176470588	3	0.0619533527696793	6255	75.4322884585262	66.6844117285874
SPBC215.11c	1173	202	112	111	1	1371	24.8613861386139	1	0.172208013640239	5022	141.674853677589	185.358654070584
SPAC8F11.03	3541	182	83	102	1	2386	24.6428571428571	1	0.0513979101948602	4485	41.9131785175837	55.3229042851809
SPBC23G7.09	579	0	0	0	0	0	0	0	0	0	0	0
SPAC750.05c	1457	0	0	0	0	0	0	0	0	0	0	0
SPBC32H8.09	1988	110	60	55	1	188	10.5818181818182	1	0.0553319919517103	1164	19.3753999820786	59.557411634977
SPAC17C9.09c	920	86	40	49	1	260	16.1395348837209	7	0.0934782608695652	1388	49.9247289034706	100.61671494475
SPBC1271.05c	2457	222	122	114	1	861	21.8513513513514	35	0.0903540903540904	4851	65.3341423838369	97.2539675929041
SPBC685.05	812	26	14	12	1	66	9.11538461538461	1	0.0320197044334975	237	9.65842681296469	34.4648846013064
SPNCRNA.1092	1328	137	72	73	1	161	11.4014598540146	15	0.10316265060241	1562	38.9221687308185	111.040651719988
SPBC14C8.01c	1222	46	23	24	1	222	17.304347826087	23	0.0376432078559738	796	21.5553926516444	40.5178260615636
SPBC354.06	2500	283	156	151	1	1017	26.7950530035336	5	0.1132	7583	100.372588395682	121.844501874489
SPNCRNA.1055	1432	225	119	125	1	307	18.3022222222222	2	0.157122905027933	4118	95.1606502133876	169.121573287996
SPAPB17E12.06	2495	62	28	36	1	193	13.241935483871	1	0.0248496993987976	821	10.888967050923	26.7473431535096
SPBC1539.08	1470	102	60	47	1	193	11.843137254902	2	0.0693877551020408	1208	27.1934103364902	74.6865411360179
SPAC22G7.01c	2378	194	98	100	1	147	10.1340206185567	23	0.0815811606391926	1966	27.3580878460471	87.8110943500453
SPBP35G2.06c	3880	197	105	97	1	259	9.95939086294416	1	0.0507731958762887	1962	16.7332906243354	54.6504837466632
SPCC1884.01	1817	111	50	63	1	127	9.46846846846847	48	0.0610897083104018	1051	19.140878443639	65.7548151832046
SPAC105.01c	3387	253	128	128	1	297	10.4901185770751	1	0.0746973723058754	2654	25.9298376971592	80.4016265012603
SPAC1687.16c	1597	202	104	111	1	1081	19.2376237623762	1	0.126487163431434	3886	80.5215185521555	136.146337648588
SPBC3D6.03c	2352	55	28	28	1	189	12.2545454545455	5	0.0233843537414966	674	9.48280141080007	25.1700965838296
SPNCRNA.1432	797	100	56	48	1	2167	30.18	39	0.125470514429109	3018	125.306901316012	135.052052390024
SPCC285.12	584	10	4	6	1	60	10.6	1	0.0171232876712329	106	6.00630102772598	18.4309050950084
SPCC16C4.10	1559	54	30	24	1	1749	40.1296296296296	5	0.0346375881975625	2167	45.9967209690295	37.2826826860928
SPNCRNA.633	1381	35	17	19	1	381	25.6571428571429	292	0.0253439536567705	898	21.5177439138469	27.2793410674853
SPBTRNAHIS.02	72	19	10	9	1	56	9.26315789473684	4	0.263888888888889	176	80.8898905704647	284.040726297519
SPCC1235.09	2158	125	61	66	1	440	9.936	7	0.0579240037071362	1242	19.0451427415253	62.3473619988701
SPBC460.05	1593	53	25	28	1	40	6.18867924528302	35	0.0332705586942875	328	6.81352956012132	35.8112601695355
SPAC6G9.11	2210	132	59	76	1	986	19.5	1	0.0597285067873303	2574	38.5416537423979	64.289665699729
SPAC26A3.05	5330	59	31	29	1	512	17.1864406779661	13	0.0110694183864916	1014	6.29542163863262	11.9147329447207
SPMITTRNAGLY.01	72	19	7	12	1	2	1.10526315789474	1	0.263888888888889	21	9.65163467033954	284.040726297519
SPNCRNA.332	1190	239	131	131	1	1000	35.5899581589958	9	0.200840336134454	8506	236.533410341152	216.177479793353
SPAC821.11	1745	94	46	50	1	80	5.14893617021277	3	0.0538681948424069	484	9.17833715355416	57.9818318679417
SPAP27G11.03	1498	41	16	29	1	94	8.78048780487805	1	0.027369826435247	360	7.95251988858799	29.4599193321016
SPBC15D4.07c	2279	114	53	64	1	3713	38.5175438596491	1	0.0500219394471259	4391	63.7577802356335	53.841857727305
SPBC19F5.04	2250	77	31	47	1	347	14.1168831168831	1	0.0342222222222222	1087	15.98678382729	36.8355973472151
SPAC27F1.09c	3663	40	24	17	1	1170	39.8	1	0.0109200109200109	1592	14.38203102392	11.7539159983455
SPNCRNA.992	4306	236	132	116	1	552	23.3050847457627	1	0.0548072457036693	5500	42.2671281429507	58.9925932144552
SPAC1399.06	2544	646	357	373	1	769	28.7306501547988	85	0.253930817610063	18560	241.420942697442	273.322208324028
SPAC22F3.13	4324	176	93	90	1	1496	18.8465909090909	7	0.0407030527289547	3317	25.3848068202851	43.8113355523901
SPCC962.01	4950	259	136	128	1	354	9.54440154440154	2	0.0523232323232323	2472	16.5256040900982	56.3188885060727
SPAC3A12.17c	1506	110	55	58	1	135	13.5090909090909	11	0.0730411686586985	1486	32.6518591237895	78.6189470984955
SPAC12B10.09	1544	96	53	44	1	169	10.5208333333333	1	0.0621761658031088	1010	21.6465233539073	66.9242398475747
SPAC31A2.10	2129	125	74	53	1	117	7.904	21	0.058713010803194	988	15.3566101659459	63.196621509423
SPBC30D10.08	1190	64	35	32	1	259	14.09375	15	0.053781512605042	902	25.0826635466399	57.8885301538685
SPAC1687.17c	1141	87	51	41	1	507	22.264367816092	2	0.0762489044697634	1937	56.1769365913039	82.0716411978255
SPBC2D10.04	3543	366	193	191	1	426	23.7349726775956	1	0.103302286198137	8687	81.1358416656485	111.190950568092
SPAC9.03c	6856	87	38	50	1	195	11.2413793103448	1	0.0126896149358226	978	4.72043609314489	13.658655572742
SPAPJ696.01c	4595	166	97	82	1	244	15.789156626506	1	0.0361262241566921	2621	18.8753747024106	38.8849981181828
SPNCRNA.859	1792	271	143	147	1	214	19.7047970479705	1	0.151227678571429	5340	98.60917564977	162.776158702925
SPATRNAILE.02	99	9	5	4	1	226	28.1111111111111	3	0.0909090909090909	253	84.5667037782131	97.8513506862266
SPCC16C4.09	4825	195	108	101	1	556	22.7179487179487	48	0.0404145077720207	4430	30.3822886202961	43.5007559009236
SPAC6F12.08c	2713	75	33	43	1	607	30.4666666666667	3	0.0276446737928492	2285	27.8708675331168	29.7557553690147
SPNCRNA.1119	891	126	65	69	1	201	17.6587301587302	157	0.141414141414141	2225	82.6354483559614	152.213212178575
SPBC25B2.04c	1313	57	26	33	1	287	15.6666666666667	1	0.0434120335110434	893	22.5061292845955	46.7271872660046
SPAC31G5.21	697	110	60	60	1	920	31.6363636363636	8	0.157819225251076	3480	165.219210425652	169.871067905788
SPBC32C12.02	4089	498	283	252	1	1996	20.9718875502008	5	0.121790168745415	10444	84.5208447726872	131.090657632465
SPAC19A8.03	2541	182	94	102	1	476	21.8956043956044	1	0.0716253443526171	3985	51.8964603289635	77.0950035709664
SPAC8E11.01c	2321	197	100	105	1	1200	27.4771573604061	1	0.0848772080999569	5413	77.1750577517788	91.3588440056239
SPBC25D12.04	1452	76	41	39	1	98	11.1973684210526	24	0.0523415977961433	851	19.3944299987224	56.3386564557062
SPCC1682.05c	2936	88	27	63	1	290	19.0454545454545	2	0.0299727520435967	1676	18.8900035509798	32.2616169837423
SPNCRNA.131	549	43	16	28	1	146	14.8372093023256	1	0.0783242258652095	638	38.4558496154668	84.3054442160022
SPBC36.08c	4917	177	100	90	1	805	19.1864406779661	1	0.0359975594874924	3396	22.8550170595123	38.7465079898481
SPAC13C5.05c	1908	35	22	13	1	186	12.9142857142857	1	0.0183438155136268	452	7.83924325425601	19.7446383722208
SPAC19B12.10	2761	162	93	76	1	385	15.5740740740741	1	0.0586743933357479	2523	30.2388256096859	63.1550550245765
SPCC285.08	1543	54	21	33	1	50	7.07407407407407	1	0.0349967595593001	382	8.19240687507387	37.6692821177049
SPAC29B12.07	6534	226	127	114	1	1659	20.9557522123894	3	0.03458830731558	4736	23.9853820274055	37.2296384765778
SPCC338.12	673	54	29	28	1	348	21.7777777777778	3	0.0802377414561664	1176	57.823760759003	86.3650851524794
SPNCRNA.1570	2344	88	40	50	1	204	15.25	3	0.037542662116041	1342	18.945627100335	40.4096021605236
SPBPB8B6.03	2016	54	21	33	1	105	6.62962962962963	2	0.0267857142857143	358	5.87633539452645	28.8312015414775
SPNCRNA.585	540	111	53	66	1	263	23.0540540540541	9	0.205555555555556	2559	156.816083310469	221.252776273857
SPAC1399.03	2088	39	18	22	1	56	6.64102564102564	1	0.0186781609195402	259	4.10471819313291	20.1045160174287
SPBCPT2R1.05c	354	0	0	0	0	0	0	0	0	0	0	0
SPAC25G10.03	1646	87	54	38	1	937	29.3793103448276	1	0.0528554070473876	2556	51.3860334331981	56.891702677229
SPAC27D7.03c	4033	316	160	169	1	550	12.373417721519	1	0.0783535829407389	3910	32.0820869776013	84.3370431404225
SPCC777.12c	1619	83	44	39	1	601	15.8313253012048	1	0.051266213712168	1314	26.8573150060732	55.1811508193483
SPNCRNA.134	625	118	65	66	1	208	14.5338983050847	6	0.1888	1715	90.8025789785544	203.217685105155
SPAC458.02c	1884	139	68	79	1	237	13.1007194244604	1	0.0737791932059448	1821	31.9847620285501	79.4133307851595
SPAC977.08	825	0	0	0	0	0	0	0	0	0	0	0
SPBC29A10.01	2594	90	52	38	1	10459	124.022222222222	3	0.0346954510408635	11162	142.392174720119	37.3449642171798
SPBC1734.08	1897	88	46	48	1	907	23.4886363636364	25	0.0463890353189246	2067	36.0568034284362	49.9315273928663
SPCC737.06c	1606	81	47	36	1	203	11.9382716049383	1	0.0504358655043587	967	19.9248476631596	54.2873931889339
SPAC14C4.06c	2045	238	129	129	1	1024	21.4033613445378	2	0.11638141809291	5094	82.4289380549794	125.268868506866
SPCC1919.10c	5051	148	87	63	1	5305	54.3986486486486	3	0.029301128489408	8051	52.7456361552645	31.5387049925118
SPCC70.10	1085	73	35	40	1	215	12.5479452054795	1	0.0672811059907834	916	27.937002843021	72.4190180654746
SPCC290.04	3220	162	80	88	1	460	16.1604938271605	2	0.0503105590062112	2618	26.9046809940893	54.1525176779055
SPAPB8E5.06c	1545	78	41	40	1	216	12.8205128205128	12	0.0504854368932039	1000	21.4183293655246	54.3407500898268
SPCC31H12.02c	1012	55	24	31	1	63	6.61818181818182	3	0.0543478260869565	364	11.9024111349642	58.4980900841572
SPAC4A8.13c	1211	32	14	18	1	16	3.5	1	0.0264244426094137	112	3.06046879720098	28.4423414050799
SPNCRNA.666	1986	121	53	68	1	186	10.5537190082645	2	0.0609264853977845	1277	21.277751357831	65.5791277761166
SPBC16C6.11	589	34	19	16	1	63	5.91176470588235	1	0.0577249575551783	201	11.2926232475668	62.1331157158723
SPBC28F2.11	1649	106	53	57	1	145	8.79245283018868	2	0.0642813826561552	932	18.7029164260725	69.1902212857127
SPNCRNA.639	1746	32	13	19	1	15	3.28125	1	0.0183276059564719	105	1.99002776708032	19.7271909745428
SPBC1289.17	4002	23	8	15	1	43	5.69565217391304	5	0.00574712643678161	131	1.08319909343712	6.18600492843961
SPAC1002.10c	2057	62	42	27	1	655	31.6451612903226	7	0.0301409820126398	1962	31.5630372495971	32.4426938104067
SPCC777.07	3478	148	63	90	1	188	14.3918918918919	1	0.0425531914893617	2130	20.265816329079	45.8027598956806
SPAC57A7.10c	3237	58	35	26	1	153	10.4827586206897	3	0.0179178251467408	608	6.2154840509111	19.2861173116505
SPBC21B10.15	1159	114	61	61	1	131	13.4736842105263	4	0.0983606557377049	1536	43.8552767764571	105.871953201491
SPCC1259.08	2401	120	73	50	1	259	9.15833333333333	1	0.0499791753436068	1099	15.1467552843979	53.7958279491125
SPNCRNA.1339	660	91	44	51	1	397	15.0659340659341	6	0.137878787878788	1371	68.739694197587	148.40788187411
SPBC1921.01c	743	64	34	34	1	378	21.984375	1	0.0861372812920592	1407	62.6641798784898	92.7151425075418
SPNCRNA.1158	1926	159	85	79	1	997	18.0503144654088	4	0.0825545171339564	2870	49.3105322721397	88.8587810748756
SPNCRNA.1149	774	58	36	23	1	302	18.551724137931	38	0.0749354005167959	1076	46.0029187388055	80.6578317026002
SPBC23E6.05	1643	184	96	98	1	135	7.60869565217391	2	0.111990261716372	1400	28.1971067666645	120.542382099162
SPAC1687.08	291	19	10	9	1	149	14.3157894736842	149	0.0652920962199313	272	30.9307172940484	70.2781178468088
SPBPB8B6.02c	2143	34	17	17	1	10	1.73529411764706	1	0.0158656089594027	59	0.911053575974987	17.0771839275076
SPAC823.03	2303	161	85	80	1	915	15.7391304347826	1	0.0699088145896656	2534	36.4105089083413	75.2473912571895
SPCC417.07c	3823	140	89	59	1	9952	93.8642857142857	1	0.0366204551399425	13141	113.746539698455	39.4169709800651
SPAC3A11.08	2881	84	44	45	1	127	16.7142857142857	5	0.02915654286706	1404	16.1264184981287	31.3830781097096
SPAC5D6.09c	3400	391	218	205	1	1006	18.3401534526854	1	0.115	7171	69.7934845926099	123.781958618077
SPBC2G2.16	1616	92	57	55	1	14457	187.369565217391	7	0.0569306930693069	17238	352.987719478033	61.2781973356815
SPBC28F2.12	5625	66	31	37	1	508	14.9393939393939	508	0.0117333333333333	986	5.80054051654387	12.6293476619023
SPAC1142.01	2353	134	59	75	1	486	15.4328358208955	1	0.0569485762855929	2068	29.0832330737837	61.2974462012316
SPBC32H8.13c	8110	419	192	235	1	526	13.3651551312649	1	0.0516646115906289	5600	22.8497392935289	55.6099722950454
SPNCRNA.661	1091	56	24	33	1	62	8.19642857142857	8	0.0513290559120073	459	13.922012246754	55.2487919548264
SPBC36B7.06c	953	119	56	70	1	149	16.0420168067227	38	0.124868835257083	1909	66.2868076834472	134.404426073736
SPNCRNA.317	592	58	29	29	1	74	9.10344827586207	65	0.097972972972973	528	29.5138789919263	105.454665097656
SPNCRNA.715	1250	80	39	44	1	118	11	1	0.064	880	23.2962884842938	68.8873508831036
SPNCRNA.408	78	16	8	8	1	138	17.1875	8	0.205128205128205	275	116.668111399709	220.792791291999
SPNCRNA.2002	3895	435	239	229	1	748	24.7034482758621	1	0.111681643132221	10746	91.2963575286722	120.210195900794
SPAC16E8.01	4928	270	143	131	1	1059	20.1407407407407	1	0.054788961038961	5438	36.5159480547123	58.9729122439312
SPAC29A4.03c	1404	104	67	46	1	648	35.4711538461538	517	0.0740740740740741	3689	86.9472046370758	79.7307301887773
SPBC31E1.04	1660	74	41	39	1	473	28.6756756756757	1	0.0445783132530121	2122	42.3010714708306	47.9825297943304
SPBC8D2.06	3556	72	29	43	1	589	20.8472222222222	1	0.0202474690663667	1501	13.967961086466	21.7936641573373
SPBP16F5.03c	11183	485	265	226	1	2167	14.9567010309278	8	0.0433693999821157	7254	21.4651191166111	46.6812980337136
SPAC1142.03c	2490	180	101	85	1	485	23.4222222222222	21	0.072289156626506	4216	56.0293174115683	77.8095077745898
SPATRNAPRO.02	97	6	2	4	1	10	4	1	0.0618556701030928	24	8.18754281313045	66.579269539082
SPAC323.04	2066	133	76	60	1	584	17.4962406015038	97	0.0643756050338819	2327	37.2717807405008	69.2916389418923
SPBC83.03c	2206	86	52	35	1	162	11.4302325581395	1	0.0389845874886673	983	14.7455876921804	41.9616399588261
SPNCRNA.698	1051	197	110	105	1	444	24.5989847715736	1	0.18744053282588	4846	152.579002133909	201.754402413942
SPCC162.10	3397	216	117	105	1	366	15.3009259259259	9	0.0635855166323226	3305	32.1951159447972	68.4412155520973
SPAC2F3.05c	1326	128	68	68	1	443	25.5	5	0.0965309200603318	3264	81.4555541408875	103.902490019764
SPBC12D12.08c	535	9	4	5	1	44	10.6666666666667	1	0.0168224299065421	96	5.93788151681236	18.1070723699746
SPAC30D11.08c	1856	76	40	42	1	133	13.9868421052632	1	0.040948275862069	1063	18.9526249776557	44.0752851151322
SPRRNA.20	119	15	4	11	1	41	11.6666666666667	39	0.126050420168067	175	48.6637042201994	135.676242548129
SPAC959.03c	1897	32	17	16	1	24	4.34375	13	0.0168687401159726	139	2.42471972740814	18.1569190519514
SPBC354.03	1848	50	25	30	1	94	8.48	1	0.0270562770562771	424	7.59238051989604	29.1224257994722
SPBC211.06	2062	212	117	111	1	240	10.5424528301887	6	0.102812803103783	2235	35.8676516362071	110.664088166964
SPNCRNA.784	488	129	73	65	1	808	32.4186046511628	4	0.264344262295082	4182	283.58175310089	284.530874229007
SPSNORNA.21	112	1	1	0	1	1	1	1	0.00892857142857143	1	0.295458204194068	9.61040051382583
SPAC3A11.12c	2088	44	19	25	1	137	8.13636363636364	1	0.0210727969348659	358	5.67370313954278	22.6820180709453
SPNCRNA.1434	1036	72	37	37	1	171	11.5833333333333	1	0.0694980694980695	834	26.6391505186867	74.8052796751848
